20101101093000,26.880000,26.900000,26.860000,26.890000,1175094
20101101093100,26.890000,26.910000,26.870000,26.870000,283043
20101101093200,26.880000,26.900000,26.870000,26.900000,179128
20101101093300,26.892500,26.900000,26.850000,26.850000,346005
20101101093400,26.858000,26.880000,26.850000,26.870000,200785
20101101093500,26.870000,26.880000,26.810000,26.810000,465517
